0.516,0.492,0.484,0.45999999999999996,0.3999999999999999,0.48,0.508,0.5,0.48,0.48,0.516,0.48,0.48,0.48,0.492,0.492,0.48,0.52,0.508,0.508,0.52,0.45999999999999996,0.48,0.48,0.5,0.492,0.52,0.492,0.52,0.492
0.5960000000000001,0.5,0.484,0.4039999999999999,0.2999999999999998,0.41999999999999993,0.516,0.5,0.45999999999999996,0.54,0.516,0.45999999999999996,0.5,0.45999999999999996,0.5,0.5,0.45999999999999996,0.528,0.516,0.516,0.54,0.41999999999999993,0.5,0.5,0.54,0.5,0.528,0.484,0.54,0.5
0.6760000000000002,0.492,0.5,0.34799999999999986,0.19999999999999982,0.3599999999999999,0.524,0.5,0.43999999999999995,0.6000000000000001,0.532,0.43999999999999995,0.492,0.43999999999999995,0.52,0.492,0.43999999999999995,0.536,0.524,0.524,0.56,0.3799999999999999,0.52,0.48,0.552,0.492,0.548,0.46399999999999997,0.56,0.508
0.7680000000000002,0.484,0.516,0.2919999999999998,0.13599999999999982,0.2999999999999998,0.532,0.488,0.41999999999999993,0.6600000000000001,0.548,0.4599999999999999,0.5,0.41999999999999993,0.528,0.5,0.41999999999999993,0.544,0.532,0.532,0.54,0.4199999999999998,0.5,0.5,0.512,0.5,0.556,0.45599999999999996,0.5800000000000001,0.5
0.8480000000000003,0.492,0.532,0.23599999999999977,0.04799999999999981,0.2639999999999998,0.54,0.504,0.3999999999999999,0.6800000000000002,0.5640000000000001,0.47999999999999987,0.52,0.3999999999999999,0.548,0.508,0.3999999999999999,0.552,0.54,0.54,0.532,0.45999999999999974,0.48,0.508,0.552,0.52,0.5640000000000001,0.43599999999999994,0.6000000000000001,0.52
0.9400000000000004,0.5,0.548,0.21199999999999974,0.0,0.23999999999999977,0.548,0.52,0.3799999999999999,0.7000000000000002,0.5800000000000001,0.4999999999999999,0.54,0.3799999999999999,0.54,0.516,0.3799999999999999,0.56,0.548,0.548,0.524,0.49999999999999967,0.472,0.516,0.5920000000000001,0.528,0.5720000000000001,0.4159999999999999,0.6200000000000001,0.5
1.0000000000000002,0.508,0.5640000000000001,0.20399999999999974,0.0,0.21599999999999975,0.5680000000000001,0.536,0.3599999999999999,0.7480000000000002,0.5960000000000001,0.5199999999999999,0.56,0.3719999999999999,0.56,0.524,0.3719999999999999,0.5680000000000001,0.556,0.556,0.516,0.5399999999999997,0.45199999999999996,0.524,0.6080000000000001,0.536,0.5920000000000001,0.3959999999999999,0.6400000000000001,0.52
1.0000000000000002,0.516,0.5800000000000001,0.19599999999999973,0.0,0.17999999999999974,0.548,0.552,0.33999999999999986,0.7720000000000002,0.6120000000000001,0.5399999999999999,0.5680000000000001,0.3639999999999999,0.5800000000000001,0.532,0.3639999999999999,0.56,0.548,0.548,0.508,0.5799999999999997,0.45999999999999996,0.532,0.6240000000000001,0.544,0.5720000000000001,0.3879999999999999,0.6600000000000001,0.54
1.0000000000000002,0.524,0.5960000000000001,0.13999999999999968,0.0,0.13199999999999976,0.5680000000000001,0.5680000000000001,0.31999999999999984,0.7960000000000003,0.6280000000000001,0.5479999999999999,0.5760000000000001,0.35599999999999987,0.5880000000000001,0.54,0.35599999999999987,0.5680000000000001,0.556,0.54,0.5,0.6199999999999998,0.46799999999999997,0.54,0.6400000000000001,0.552,0.5920000000000001,0.3799999999999999,0.6800000000000002,0.56
1.0000000000000002,0.532,0.6120000000000001,0.08399999999999963,0.0,0.08399999999999976,0.548,0.5840000000000001,0.31199999999999983,0.8320000000000003,0.6440000000000001,0.5559999999999999,0.5840000000000001,0.34799999999999986,0.5960000000000001,0.548,0.34799999999999986,0.56,0.548,0.532,0.508,0.6199999999999998,0.476,0.548,0.6560000000000001,0.56,0.5720000000000001,0.3719999999999999,0.7000000000000002,0.5800000000000001
1.0000000000000002,0.54,0.6280000000000001,0.027999999999999615,0.0,0.059999999999999755,0.528,0.6000000000000001,0.3039999999999998,0.8680000000000003,0.6280000000000001,0.564,0.5920000000000001,0.33999999999999986,0.6040000000000001,0.556,0.33999999999999986,0.552,0.54,0.524,0.5,0.6479999999999998,0.484,0.556,0.6720000000000002,0.5680000000000001,0.5640000000000001,0.3639999999999999,0.7200000000000002,0.56
1.0000000000000002,0.548,0.6440000000000001,0.051999999999999616,0.0,0.035999999999999754,0.52,0.6160000000000001,0.2959999999999998,0.9040000000000004,0.6280000000000001,0.572,0.6000000000000001,0.33199999999999985,0.6120000000000001,0.5640000000000001,0.33199999999999985,0.544,0.532,0.516,0.508,0.6639999999999998,0.504,0.5640000000000001,0.6880000000000002,0.5760000000000001,0.556,0.35599999999999987,0.7400000000000002,0.5800000000000001
1.0000000000000002,0.556,0.6600000000000001,0.10799999999999965,0.0,0.0,0.512,0.6320000000000001,0.2879999999999998,0.9280000000000004,0.6440000000000001,0.58,0.6080000000000001,0.32399999999999984,0.6200000000000001,0.5720000000000001,0.32399999999999984,0.536,0.524,0.508,0.516,0.6799999999999998,0.524,0.5720000000000001,0.7040000000000002,0.5840000000000001,0.548,0.34799999999999986,0.7600000000000002,0.5720000000000001
1.0000000000000002,0.5640000000000001,0.6760000000000002,0.1639999999999997,0.0,0.0,0.504,0.6480000000000001,0.2799999999999998,0.9520000000000004,0.6600000000000001,0.588,0.6160000000000001,0.31599999999999984,0.6280000000000001,0.5800000000000001,0.31599999999999984,0.528,0.516,0.5,0.524,0.6959999999999998,0.544,0.5800000000000001,0.7200000000000002,0.5920000000000001,0.54,0.33999999999999986,0.7800000000000002,0.552
1.0000000000000002,0.5720000000000001,0.6920000000000002,0.20399999999999974,0.0,0.0,0.496,0.6480000000000001,0.2719999999999998,0.9760000000000004,0.6760000000000002,0.596,0.6240000000000001,0.30799999999999983,0.6360000000000001,0.5880000000000001,0.30799999999999983,0.52,0.508,0.492,0.532,0.7119999999999999,0.5640000000000001,0.5880000000000001,0.7360000000000002,0.6000000000000001,0.532,0.33199999999999985,0.8000000000000003,0.544
1.0000000000000002,0.5800000000000001,0.7080000000000002,0.24399999999999977,0.0,0.0,0.488,0.6480000000000001,0.2639999999999998,1.0,0.6920000000000002,0.604,0.6320000000000001,0.2999999999999998,0.6440000000000001,0.5960000000000001,0.2999999999999998,0.512,0.5,0.484,0.54,0.7279999999999999,0.5840000000000001,0.5960000000000001,0.7520000000000002,0.6080000000000001,0.524,0.32399999999999984,0.8200000000000003,0.524
1.0000000000000002,0.5880000000000001,0.7240000000000002,0.2679999999999998,0.0,0.0,0.48,0.6320000000000001,0.2559999999999998,1.0,0.7080000000000002,0.612,0.6400000000000001,0.2919999999999998,0.6520000000000001,0.6040000000000001,0.2919999999999998,0.504,0.492,0.476,0.548,0.7439999999999999,0.5920000000000001,0.6040000000000001,0.7680000000000002,0.6160000000000001,0.516,0.31599999999999984,0.8400000000000003,0.516
1.0000000000000002,0.5960000000000001,0.7400000000000002,0.2599999999999998,0.0,0.0,0.472,0.6160000000000001,0.24799999999999978,1.0,0.7240000000000002,0.62,0.6480000000000001,0.2839999999999998,0.6600000000000001,0.6120000000000001,0.2839999999999998,0.496,0.484,0.46799999999999997,0.556,0.7599999999999999,0.6000000000000001,0.6120000000000001,0.7840000000000003,0.6240000000000001,0.508,0.30799999999999983,0.8600000000000003,0.496
